VENUE_ID;VENUE_STATUS;INTEGRATION_SOURCE;SMARTSPOT_ENABLED;ADDITIONAL_PHOTOS;REVIEWS;REV_30_DAYS;VENUE_LIFECYCLE
4474;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$5 ;ESTABLISHED
4475;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$83 ;ESTABLISHED
4476;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.336 ;EARLY
4477;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$16 ;ESTABLISHED
4478;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.382 ;ESTABLISHED
4479;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$931 ;ESTABLISHED
4480;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8 ;ESTABLISHED
4481;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.865 ;ESTABLISHED
4482;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$98 ;EARLY
4483;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$16 ;ESTABLISHED
4484;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$29 ;ESTABLISHED
4485;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$894 ;ESTABLISHED
4486;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$922 ;ESTABLISHED
4487;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$97 ;ESTABLISHED
4488;CHURNED;INTEGRATED;TRUE;FALSE;TRUE;R$44 ;EARLY
4489;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$15 ;ESTABLISHED
4490;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$60 ;ESTABLISHED
4491;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$94 ;ESTABLISHED
4492;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$25 ;ESTABLISHED
4493;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$164 ;ESTABLISHED
4494;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.361 ;ESTABLISHED
4495;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$89 ;ESTABLISHED
4496;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.712 ;ESTABLISHED
4497;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;EARLY
4498;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$658 ;ESTABLISHED
4499;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$45 ;ESTABLISHED
4500;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.419 ;ESTABLISHED
4501;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.262 ;ESTABLISHED
4502;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$15 ;ESTABLISHED
4503;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$472 ;ESTABLISHED
4504;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$77 ;ESTABLISHED
4505;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$100 ;ESTABLISHED
4506;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.798 ;ESTABLISHED
4507;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.302 ;ESTABLISHED
4508;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$94 ;ESTABLISHED
4509;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$43 ;ESTABLISHED
4510;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$204 ;ESTABLISHED
4511;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$34 ;ESTABLISHED
4512;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$19 ;ESTABLISHED
4513;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$4 ;ESTABLISHED
4514;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$41 ;ESTABLISHED
4515;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$64 ;ESTABLISHED
4516;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$80 ;EARLY
4517;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$822 ;EARLY
4518;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$4.787 ;ESTABLISHED
4519;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.043 ;ESTABLISHED
4520;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.304 ;ESTABLISHED
4521;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.043 ;ESTABLISHED
4522;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$94 ;ESTABLISHED
4523;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$87 ;ESTABLISHED
4524;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$55 ;ESTABLISHED
4525;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$901 ;ESTABLISHED
4526;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$8.168 ;ESTABLISHED
4527;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$690 ;ESTABLISHED
4528;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$490 ;ESTABLISHED
4529;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
4530;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$48 ;ESTABLISHED
4531;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$4 ;EARLY
4532;CHURNED;MANUAL;FALSE;TRUE;FALSE;R$47 ;ESTABLISHED
4533;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$79 ;ESTABLISHED
4534;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$578 ;ESTABLISHED
4535;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$475 ;ESTABLISHED
4536;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$23 ;EARLY
4537;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$475 ;ESTABLISHED
4538;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$97 ;ESTABLISHED
4539;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$82 ;ESTABLISHED
4540;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$12 ;ESTABLISHED
4541;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$4.300 ;ESTABLISHED
4542;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$70 ;ESTABLISHED
4543;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$82 ;ESTABLISHED
4544;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$244 ;ESTABLISHED
4545;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$168 ;ESTABLISHED
4546;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$35 ;ESTABLISHED
4547;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.891 ;ESTABLISHED
4548;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$34 ;ESTABLISHED
4549;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$663 ;ESTABLISHED
4550;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.614 ;ESTABLISHED
4551;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$614 ;ESTABLISHED
4552;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$140 ;ESTABLISHED
4553;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$46 ;ESTABLISHED
4554;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$892 ;ESTABLISHED
4555;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$226 ;ESTABLISHED
4556;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8 ;ESTABLISHED
4557;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$868 ;ESTABLISHED
4558;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.462 ;ESTABLISHED
4559;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$65 ;ESTABLISHED
4560;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$19 ;ESTABLISHED
4561;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$27 ;EARLY
4562;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$72 ;ESTABLISHED
4563;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$58 ;ESTABLISHED
4564;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.674 ;ESTABLISHED
4565;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$68 ;ESTABLISHED
4566;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$30 ;ESTABLISHED
4567;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$230 ;ESTABLISHED
4568;CHURNED;INTEGRATED;FALSE;TRUE;TRUE;R$62 ;ESTABLISHED
4569;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
4570;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$511 ;ESTABLISHED
4571;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$76 ;ESTABLISHED
4572;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$875 ;ESTABLISHED
4573;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$72 ;ESTABLISHED
4574;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$42 ;ESTABLISHED
4575;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$315 ;ESTABLISHED
4576;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.793 ;ESTABLISHED
4577;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$71 ;ESTABLISHED
4578;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$47 ;ESTABLISHED
4579;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$474 ;ESTABLISHED
4580;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$572 ;ESTABLISHED
4581;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$218 ;ESTABLISHED
4582;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$8.503 ;ESTABLISHED
4583;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$84 ;ESTABLISHED
4584;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$43 ;ESTABLISHED
4585;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$79 ;ESTABLISHED
4586;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$7.672 ;ESTABLISHED
4587;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$77 ;ESTABLISHED
4588;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$620 ;EARLY
4589;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$67 ;ESTABLISHED
4590;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$314 ;ESTABLISHED
4591;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$61 ;ESTABLISHED
4592;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$78 ;ESTABLISHED
4593;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$996 ;ESTABLISHED
4594;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$94 ;ESTABLISHED
4595;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$83 ;EARLY
4596;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$79 ;ESTABLISHED
4597;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$46 ;ESTABLISHED
4598;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$53 ;EARLY
4599;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$15 ;ESTABLISHED
4600;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$99 ;ESTABLISHED
4601;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$6.578 ;ESTABLISHED
4602;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$78 ;ESTABLISHED
4603;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$842 ;ESTABLISHED
4604;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$409 ;ESTABLISHED
4605;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$36 ;ESTABLISHED
4606;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$867 ;EARLY
4607;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$99 ;ESTABLISHED
4608;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$56 ;ESTABLISHED
4609;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$92 ;ESTABLISHED
4610;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$688 ;ESTABLISHED
4611;CHURNED;INTEGRATED;TRUE;FALSE;FALSE;R$518 ;ESTABLISHED
4612;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$2.471 ;ESTABLISHED
4613;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.925 ;ESTABLISHED
4614;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$53 ;ESTABLISHED
4615;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$22 ;ESTABLISHED
4616;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$47 ;ESTABLISHED
4617;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$63 ;ESTABLISHED
4618;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
4619;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$642 ;ESTABLISHED
4620;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$58 ;ESTABLISHED
4621;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$874 ;EARLY
4622;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$15 ;ESTABLISHED
4623;CHURNED;INTEGRATED;FALSE;TRUE;TRUE;R$17 ;ESTABLISHED
4624;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$414 ;ESTABLISHED
4625;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$95 ;ESTABLISHED
4626;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$51 ;ESTABLISHED
4627;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$28 ;EARLY
4628;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$43 ;ESTABLISHED
4629;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$3.042 ;ESTABLISHED
4630;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$530 ;ESTABLISHED
4631;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$87 ;ESTABLISHED
4632;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$27 ;ESTABLISHED
4633;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$456 ;ESTABLISHED
4634;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.466 ;ESTABLISHED
4635;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$429 ;ESTABLISHED
4636;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$291 ;ESTABLISHED
4637;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$59 ;ESTABLISHED
4638;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$70 ;ESTABLISHED
4639;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$88 ;ESTABLISHED
4640;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$790 ;ESTABLISHED
4641;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.938 ;ESTABLISHED
4642;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.629 ;ESTABLISHED
4643;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$926 ;ESTABLISHED
4644;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.257 ;ESTABLISHED
4645;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$45 ;ESTABLISHED
4646;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.634 ;ESTABLISHED
4647;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$83 ;ESTABLISHED
4648;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$49 ;ESTABLISHED
4649;ACTIVE;INTEGRATED;TRUE;TRUE;FALSE;R$2.221 ;ESTABLISHED
4650;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$73 ;ESTABLISHED
4651;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$91 ;ESTABLISHED
4652;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$41 ;EARLY
4653;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$646 ;ESTABLISHED
4654;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$215 ;ESTABLISHED
4655;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$343 ;ESTABLISHED
4656;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$9.673 ;ESTABLISHED
4657;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$1.438 ;ESTABLISHED
4658;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
4659;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$27 ;ESTABLISHED
4660;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$74 ;ESTABLISHED
4661;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.393 ;ESTABLISHED
4662;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$2.176 ;EARLY
4663;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$65 ;ESTABLISHED
4664;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$5.213 ;ESTABLISHED
4665;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$98 ;ESTABLISHED
4666;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$3.240 ;ESTABLISHED
4667;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$431 ;ESTABLISHED
4668;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$62 ;ESTABLISHED
4669;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$93 ;ESTABLISHED
4670;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$85 ;ESTABLISHED
4671;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;EARLY
4672;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$871 ;ESTABLISHED
4673;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$48 ;ESTABLISHED
4674;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$54 ;ESTABLISHED
4675;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$467 ;EARLY
4676;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$2.542 ;ESTABLISHED
4677;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$13 ;ESTABLISHED
4678;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$777 ;ESTABLISHED
4679;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.773 ;ESTABLISHED
4680;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$183 ;EARLY
4681;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$897 ;ESTABLISHED
4682;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$886 ;ESTABLISHED
4683;CHURNED;INTEGRATED;FALSE;TRUE;TRUE;R$14 ;ESTABLISHED
4684;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$99 ;ESTABLISHED
4685;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$183 ;ESTABLISHED
4686;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$79 ;ESTABLISHED
4687;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$684 ;ESTABLISHED
4688;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$82 ;ESTABLISHED
4689;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.518 ;ESTABLISHED
4690;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$84 ;ESTABLISHED
4691;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$12 ;ESTABLISHED
4692;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$75 ;ESTABLISHED
4693;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$79 ;ESTABLISHED
4694;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$31 ;ESTABLISHED
4695;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$1.676 ;ESTABLISHED
4696;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$814 ;EARLY
4697;CHURNED;INTEGRATED;FALSE;FALSE;FALSE;R$43 ;ESTABLISHED
4698;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$74 ;ESTABLISHED
4699;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$604 ;ESTABLISHED
4700;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$2.355 ;ESTABLISHED
4701;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$71 ;ESTABLISHED
4702;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$78 ;ESTABLISHED
4703;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$3 ;EARLY
4704;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$42 ;ESTABLISHED
4705;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$81 ;ESTABLISHED
4706;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$19 ;ESTABLISHED
4707;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$63 ;ESTABLISHED
4708;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$23 ;EARLY
4709;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$10 ;ESTABLISHED
4710;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$42 ;ESTABLISHED
4711;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$70 ;ESTABLISHED
4712;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$192 ;ESTABLISHED
4713;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$55 ;ESTABLISHED
4714;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$5.507 ;ESTABLISHED
4715;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$4.938 ;ESTABLISHED
4716;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.804 ;ESTABLISHED
4717;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$88 ;ESTABLISHED
4718;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$71 ;ESTABLISHED
4719;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$9.191 ;ESTABLISHED
4720;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$30 ;ESTABLISHED
4721;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$49 ;ESTABLISHED
4722;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$48 ;ESTABLISHED
4723;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$36 ;ESTABLISHED
4724;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$70 ;ESTABLISHED
4725;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$48 ;ESTABLISHED
4726;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$48 ;ESTABLISHED
4727;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$59 ;ESTABLISHED
4728;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$680 ;ESTABLISHED
4729;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$21 ;ESTABLISHED
4730;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$13 ;ESTABLISHED
4731;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$200 ;ESTABLISHED
4732;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$68 ;ESTABLISHED
4733;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$591 ;ESTABLISHED
4734;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$215 ;ESTABLISHED
4735;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$27 ;ESTABLISHED
4736;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$812 ;ESTABLISHED
4737;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$498 ;ESTABLISHED
4738;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$47 ;ESTABLISHED
4739;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$210 ;ESTABLISHED
4740;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$8.198 ;ESTABLISHED
4741;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$246 ;ESTABLISHED
4742;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$54 ;ESTABLISHED
4743;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$982 ;ESTABLISHED
4744;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$3.288 ;ESTABLISHED
4745;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$444 ;ESTABLISHED
4746;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$22 ;ESTABLISHED
4747;CHURNED;MANUAL;FALSE;TRUE;FALSE;R$23 ;ESTABLISHED
4748;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$406 ;ESTABLISHED
4749;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$52 ;ESTABLISHED
4750;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$79 ;ESTABLISHED
4751;ACTIVE;MANUAL;FALSE;TRUE;FALSE;R$55 ;ESTABLISHED
4752;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$47 ;ESTABLISHED
4753;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$25 ;ESTABLISHED
4754;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$99 ;EARLY
4755;ACTIVE;MANUAL;FALSE;FALSE;FALSE;R$39 ;ESTABLISHED
4756;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$88 ;ESTABLISHED
4757;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$8.430 ;ESTABLISHED
4758;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$384 ;ESTABLISHED
4759;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$340 ;ESTABLISHED
4760;ACTIVE;INTEGRATED;TRUE;TRUE;TRUE;R$399 ;EARLY
4761;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$494 ;ESTABLISHED
4762;ACTIVE;INTEGRATED;TRUE;FALSE;FALSE;R$1.437 ;ESTABLISHED
4763;CHURNED;MANUAL;FALSE;FALSE;FALSE;R$42 ;ESTABLISHED
4764;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$180 ;ESTABLISHED
4765;CHURNED;MANUAL;FALSE;TRUE;TRUE;R$896 ;ESTABLISHED
4766;ACTIVE;MANUAL;FALSE;TRUE;TRUE;R$421 ;EARLY
4767;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$4.994 ;ESTABLISHED
4768;ACTIVE;INTEGRATED;FALSE;TRUE;TRUE;R$6.739 ;ESTABLISHED
